0.00000000,0.00000000,0.04235862,0.00000000,0.00000000,0.00000000,0.00199383,0.23089459,0.00000000,0.11441869,0.00000000,0.00000000,0.00000000,0.00000000,0.44881415,0.00000000,0.00000000,0.00000000,0.00211797,0.02346089,0.00000000,0.00000000,0.06674399,0.10344667,0.00000000,0.00000000,0.00000000,0.00000000,0.08884240,0.00000000,0.00000000,0.00246661,0.00000000,0.04535167,0.00000000,0.00000000,0.00000000,0.00000000,0.50665144,0.00000000,0.00000000,0.00257748,0.23781961,0.01250134,0.00000000,0.00000000,0.00000000,1.96125365,0.00000000,0.00000000,0.65426183,0.01413429,0.00000000,0.00000000,0.00000000,0.00483257,0.00094672,0.00000000,0.00000000,0.00000000,0.13238891,0.00000000,0.00000000,0.00000000,0.10728519,0.35627755,0.00000000,0.00000000,0.00000000,0.01689197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01765668,1.82107667,0.24173862,0.27093014,0.00991720,0.05193361,0.21259190,0.00000000,0.00000000,0.00000000,0.12045618,2.91323635,0.41845858,0.19922286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04624654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00764186
0.00000000,0.00000000,0.41011492,0.00000000,0.00000000,0.00557908,0.00000000,0.03818676,0.00000000,4.13760320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00092133,0.00000000,0.00000000,0.01137911,0.00000000,0.00235385,0.00000000,0.00000000,0.00000000,0.00000000,0.89611121,0.17787691,0.00000000,0.17036625,0.00000000,0.00000000,0.00545480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03743069,0.00000000,0.00000000,0.00000000,0.00000000,0.00825554,0.00000000,0.00000000,0.00000000,3.55655957,0.00000000,0.00000000,0.00512825,0.00000000,0.15996519,0.00000000,0.05005030,0.00000000,1.11897444,0.02209417,0.00000000,0.00000000,1.04763614,0.00000000,0.00000000,0.25670053,0.41183618,0.00000000,0.06194285,0.00000000,0.00000000,0.00000000,0.00000000,6.89860845,0.17365409,0.00000000,0.35004035,0.00000000,0.00000000,0.00000000,0.00289255,0.00000000,0.00000000,0.34984452,0.00000000,0.00000000,0.00000000,0.25734722,0.00000000,0.00300944,0.00000000,0.17031314,0.00175613,0.00000000,0.02667281,0.00000000,0.00000000,0.00000000,5.00791539,0.00000000,0.06757332,0.97247200,0.00000000,0.01945339,0.04570667,0.00000000,0.00000000,0.00000000,0.00000000
0.04235862,0.41011492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51914725,0.00000000,0.01006830,0.00000000,4.22458652,0.00972253,0.21602725,0.04412068,0.00000000,0.00000000,0.05432304,0.00000000,0.00414582,0.00000000,0.00000000,0.00550199,0.00000000,0.35975569,0.53345067,0.07881622,0.00000000,0.29803972,0.00000000,0.00000000,0.13024315,0.39496878,0.00000000,0.09429071,0.02333264,0.10710528,0.00000000,0.03206755,0.00000000,0.00000000,0.00000000,0.10242193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20518532,0.00000000,0.00000000,0.00000000,0.00000000,0.00309239,0.01275784,0.00000000,0.00000000,0.03233439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07649148,0.36058854,0.00000000,0.51936319,0.12440068,0.23221171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01078043,0.45781225,0.00000000,0.00000000,0.00000000,0.00000000,0.00144688,0.00000000,0.00000000,0.00000000,0.00000000,0.82409414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04280104,0.00000000,0.00330951,0.03534886
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01085095,0.00000000,0.00000000,0.00000000,0.00000000,0.24384290,0.00000000,2.43787113,2.52728788,0.00000000,0.27446355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00233844,0.00000000,0.00000000,0.15955647,0.01364373,0.05814800,0.00000000,0.00000000,0.00000000,0.49298610,0.00000000,0.00000000,0.00000000,0.00000000,3.09329719,0.00000000,0.86144340,0.00000000,0.20281908,0.01540964,0.00000000,4.59043349,0.00287571,0.00000000,0.00000000,0.00000000,0.25424329,0.00000000,0.00000000,0.01149717,9.00280134,0.10340883,0.00000000,0.09275219,0.00000000,0.00000000,3.53243885,0.00000000,0.05818445,0.00000000,0.83400805,0.00000000,0.04613734,0.00000000,0.00000000,0.00000000,1.57588384,0.00000000,0.08641833,0.00132945,0.00000000,0.20931808,0.05717377,0.00000000,0.00000000,0.00000000,0.30466227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11826018,0.00000000,0.01300746,0.00000000,0.00000000,0.00000000,0.00000000,2.24209161,0.00000000,0.00071622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00178244,0.00000000,0.00000000,0.10322367,0.00000000,0.00000000,0.00634516
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49407028,0.00564350,0.00000000,0.01015347,0.00000000,0.00000000,0.08991464,0.85327533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.36805132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09218398,0.00000000,0.28345928,0.00000000,0.02458151,0.00427733,0.00000000,0.04888341,0.00461804,0.00000000,0.00000000,0.00000000,0.00000000,1.69940132,8.61772046,0.00137543,0.00000000,0.89199088,0.00000000,0.00000000,0.00709861,0.22794297,0.00000000,0.00000000,0.00000000,0.09571105,0.00000000,0.00680307,0.50326489,0.06807943,0.00000000,0.38407235,0.00000000,0.00000000,0.42231066,0.03655211,0.00000000,0.00000000,0.00000000,0.04171990,0.02073840,0.00000000,0.00000000,0.00000000,0.24006845,0.00000000,0.00000000,0.00000000,0.00000000,0.06203519,0.49814678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01280632,0.00000000,0.00000000,0.00000000,0.00000000,0.00187224,1.40243733,0.00449413,0.08910449,0.00000000,0.01711930,0.00000000,0.00000000,0.00000000,0.01189240,0.00000000,0.00000000,0.68558833,0.00000000
0.00000000,0.00557908,0.00000000,0.01085095,0.00000000,0.00000000,0.10411129,0.03596341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29810207,0.00000000,0.00000000,0.07786372,0.00000000,0.00000000,0.00000000,0.00000000,0.06923991,0.12526116,0.00000000,0.00000000,0.00000000,0.00371105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21271386,0.00000000,0.17326388,0.00000000,0.17001225,0.00000000,0.64290165,34.96962877,0.14701781,0.01410877,0.00543699,0.00000000,0.00000000,0.00000000,1.82393841,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07754204,0.00000000,0.00806024,0.00000000,0.00000000,0.05146202,14.40499996,0.04415641,0.00000000,0.00000000,0.00000000,0.00000000,0.00762078,0.00000000,0.00902893,0.00000000,0.00000000,0.00000000,0.08230188,0.04684582,0.00000000,0.00000000,0.00000000,0.05488455,3.66083465,0.00302769,0.09059264,0.00000000,0.00000000,0.00000000,0.23392251,0.00262909,0.00882034,0.00000000,0.00000000,0.00885742,0.01560724,0.00000000,0.00000000,0.00000000,0.00000000,0.00809813,0.00000000,0.63790529,0.00000000
0.00199383,0.00000000,0.00000000,0.00000000,0.49407028,0.10411129,0.00000000,0.00000000,0.00000000,0.17121610,0.00000000,1.26941857,0.00000000,0.00498187,0.00000000,0.00000000,0.00000000,0.00385317,0.01560724,0.00000000,0.02993421,0.00235028,0.00548346,0.02195219,0.00000000,0.00000000,0.00222331,0.23392251,0.00000000,0.09798755,0.00000000,0.00000000,0.00000000,0.00000000,0.00270341,0.00000000,0.00000000,0.00000000,0.00902893,0.00000000,0.00371105,0.00000000,0.00000000,0.00000000,0.02113276,0.00000000,0.00000000,0.00000000,3.66083465,0.23260682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08230188,0.00000000,0.00000000,0.04415641,0.17408692,0.00000000,0.00000000,0.00000000,0.00000000,5.50748048,0.13806430,1.82732034,0.00000000,0.17326388,0.00000000,0.00000000,0.00000000,0.00000000,0.39836504,0.00000000,0.07453312,0.00000000,0.00000000,0.00543699,0.00000000,0.02263396,0.00000000,0.88646384,0.00833326,0.00000000,0.00000000,0.01117776,0.22845387,0.00000000,0.00069996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00764186,0.00000000,0.00000000
0.23089459,0.03818676,0.00000000,0.00000000,0.00564350,0.03596341,0.00000000,0.00000000,0.00000000,0.00000000,1.73047430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00555047,0.00000000,0.00140957,0.00000000,0.01765668,0.55762727,0.00000000,0.01697147,0.00000000,0.00000000,0.09510817,0.00000000,0.00000000,0.00000000,12.65732925,0.00000000,0.00000000,0.00052989,4.97773140,0.13238891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.36981822,10.57687404,0.03887014,0.00000000,0.34230898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04150643,0.18381683,0.00000000,0.00000000,0.00000000,5.53959353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00584935,0.00000000,0.00000000,0.00000000,0.00000000,0.55505194,0.89474266,0.05764417,0.00000000,0.02809198,0.06510281,0.00000000,0.00000000,0.00224636,0.00000000,0.00000000,0.00000000,1.24510077,0.00000000,0.00000000,0.00000000,0.00000000,0.80999390,0.32490857,22.23358109,0.00299963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00241658,0.02674871,0.05956749,0.00000000,0.02258590
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03387767,0.00000000,6.42261590,0.00000000,0.00000000,0.00000000,0.02851950,0.00000000,0.07446561,0.00000000,0.00702681,0.00000000,0.00000000,0.00000000,0.00000000,0.03351527,0.04897963,0.02263232,0.00000000,0.15025678,0.00000000,0.00000000,0.00000000,0.91302293,0.00000000,0.00000000,0.00000000,0.02409661,0.00000000,0.00000000,0.00000000,0.01807256,0.00000000,0.00000000,5.53603879,0.06100432,0.00139562,0.00000000,0.00000000,0.00000000,0.00000000,0.13226366,0.06740859,0.00751126,0.00000000,0.00000000,0.00000000,0.00000000,0.00629398,3.86999739,0.00000000,0.00515108,0.00000000,0.00863586,0.00000000,0.00407851,0.00000000,0.00000000,0.00795209,0.51688233,0.00112502,0.00000000,0.00000000,0.27071826,0.00000000,0.00000000,0.02397077,0.00288409,0.64604543,0.00000000,0.00000000,0.00000000,0.00000000,0.71360643,0.05279028,0.00000000,0.00000000,0.00096527,0.00538661,4.47376394,0.00000000,0.00000000,0.00000000,1.36634807,0.00000000,0.00000000,0.00000000,0.11461906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00566795,0.00000000,0.00000000,0.00000000
0.11441869,4.13760320,0.00000000,0.00000000,0.01015347,0.00000000,0.17121610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08774985,0.11100107,0.13802741,0.01935435,0.00000000,0.00000000,0.05669577,7.71554074,2.56756959,0.00000000,0.35146844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01844532,0.00728251,0.00000000,0.01887837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11588711,0.06030097,0.00000000,0.14802491,0.00000000,0.00000000,0.44138841,0.00000000,0.00000000,0.12072042,0.00182509,0.00328796,0.00166063,0.00884291,0.02027012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21979990,0.00000000,0.00000000,0.62087706,0.00000000,0.00523528,0.00000000,0.00000000,0.03926121,0.07202558,0.00000000,0.00000000,0.00000000,0.01479435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00468254,0.00000000,0.00000000,0.01149935,0.00376102,0.00000000,0.00000000,0.00000000,0.00000000,0.24882865,0.00000000,0.00000000,0.26929482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02113091,0.00000000,0.00000000,0.33538885
0.00000000,0.00000000,0.51914725,0.24384290,0.00000000,0.00000000,0.00000000,1.73047430,0.03387767,0.00000000,0.00000000,0.00000000,1.54594540,0.00000000,0.00000000,0.00000000,0.00422620,0.00000000,0.23607257,0.00000000,0.00000000,0.04535167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00364507,0.14611787,0.00891181,0.00000000,0.00000000,0.00157717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00211797,0.00000000,0.00453800,0.04194916,0.00512825,0.00499736,0.00000000,0.01303149,0.00000000,0.00000000,0.00000000,1.20418590,0.13477818,0.00871781,0.00000000,0.00000000,0.00000000,0.01115397,0.00000000,0.18439187,0.18436522,0.00000000,0.01125531,0.00000000,0.00000000,0.02983847,0.00000000,0.49756257,0.00000000,0.00000000,0.08874174,0.00675613,0.00000000,0.08530464,0.00000000,0.00203184,0.00000000,0.00000000,0.26179941,0.00622810,0.16677642,0.00000000,0.06053140,0.00811849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02868310,0.00000000,0.00000000,0.01343724,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26941857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02409661,0.00000000,1.36634807,0.00000000,0.00000000,0.03761217,0.02397077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00629398,0.00000000,0.00000000,0.00000000,1.35903526,0.00000000,0.00000000,0.00000000,0.00000000,0.03387767,0.00000000,0.00000000,0.35120878,0.00000000,0.04997206,0.00000000,0.00891181,0.00000000,0.00376864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16773903,0.00000000,0.00000000,0.50665144,0.00000000,0.91302293,0.00000000,0.64604543,0.00262909,0.00000000,0.00389017,8.86502924,0.00000000,4.52272219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.86999739,0.06100432,0.00000000,0.00000000,6.72821237,0.06328297,0.00000000,0.00000000,0.00000000,0.00702681,0.00000000,0.00000000,0.05384480,0.04897963,0.00000000,0.00000000,0.00000000,0.15124924,0.00000000,0.00751126,0.01807256,0.00000000,0.00000000,0.00139562,0.00287473,0.84569869,0.00000000,0.00239363,0.00000000,0.00000000,0.00000000,0.00000000,4.47376394,0.51688233,0.00000000,0.00280581,0.00000000,0.06800736,0.00000000,0.00000000
0.00000000,0.00000000,0.01006830,2.43787113,0.08991464,0.00000000,0.00000000,0.00000000,6.42261590,0.00000000,1.54594540,0.02409661,0.00000000,0.01108304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00508625,0.00000000,0.00000000,0.01685318,0.00000000,0.00231429,0.00000000,0.00000000,0.00000000,0.44227799,0.00000000,0.00000000,1.52578815,0.00000000,0.00000000,0.14236568,0.15626757,0.00000000,0.00000000,1.26516330,0.00000000,0.36141823,0.00000000,0.00000000,0.00000000,0.01717976,0.00157717,0.10768536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00739418,0.17706594,0.20276950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28882198,0.00692438,0.00000000,0.00000000,0.00099870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04900854,0.00000000,0.00000000,0.00000000,0.13371730,0.34844194,0.00000000,0.03476584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01671440,0.00000000,0.00452500,0.00000000,0.99696516,0.17751557,0.48822073,0.00000000,0.45888842,0.01426758,0.03129745,0.04194916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,2.52728788,0.85327533,0.29810207,0.00498187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01108304,0.00000000,0.00000000,0.00000000,0.00000000,0.64569468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10438977,0.37713548,0.00000000,0.00000000,0.10245081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18557535,0.01012787,0.00469988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28633587,0.07614444,0.00000000,0.10751577,0.52851201,0.00000000,0.00000000,0.00000000,0.20359024,0.00000000,4.26782324,0.00000000,0.00000000,0.00000000,0.00511921,0.00000000,0.00000000,0.00000000,0.00000000,0.05603503,0.00000000,0.01230896,0.00000000,0.00000000,0.00000000,1.51032065,0.08420466,0.00000000,0.00000000,0.00000000,0.01308752,0.00000000,0.00000000,4.05349829,0.00000000,0.16592003,0.01991014,0.00000000,0.00000000,2.73127446,8.87394457,0.00000000,0.19842325,0.18870916,0.00000000,8.16027955,0.03949817,0.00000000,0.00577367,0.00000000,0.01116025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01575501,0.00000000,0.00000000,0.00000000,0.00489843,0.00000000,0.21108960
